v2	V(vout)
1.469999999999949e+00	1.423330e+00
1.470999999999949e+00	1.424313e+00
1.471999999999949e+00	1.425296e+00
1.472999999999949e+00	1.426279e+00
1.473999999999948e+00	1.427262e+00
1.474999999999948e+00	1.428244e+00
1.475999999999948e+00	1.429227e+00
1.476999999999948e+00	1.430210e+00
1.477999999999948e+00	1.431193e+00
1.478999999999948e+00	1.432176e+00
1.479999999999948e+00	1.433159e+00
1.480999999999948e+00	1.434141e+00
1.481999999999948e+00	1.435124e+00
1.482999999999947e+00	1.436107e+00
1.483999999999947e+00	1.437090e+00
1.484999999999947e+00	1.438072e+00
1.485999999999947e+00	1.439055e+00
1.486999999999947e+00	1.440038e+00
1.487999999999947e+00	1.441020e+00
1.488999999999947e+00	1.442003e+00
1.489999999999947e+00	1.442986e+00
1.490999999999947e+00	1.443968e+00
1.491999999999946e+00	1.444951e+00
1.492999999999946e+00	1.445934e+00
1.493999999999946e+00	1.446916e+00
1.494999999999946e+00	1.447899e+00
1.495999999999946e+00	1.448882e+00
1.496999999999946e+00	1.449864e+00
1.497999999999946e+00	1.450847e+00
1.498999999999946e+00	1.451829e+00
1.499999999999946e+00	1.452812e+00
1.500999999999945e+00	1.453794e+00
1.501999999999945e+00	1.454777e+00
1.502999999999945e+00	1.455759e+00
1.503999999999945e+00	1.456742e+00
1.504999999999945e+00	1.457724e+00
1.505999999999945e+00	1.458707e+00
1.506999999999945e+00	1.459689e+00
1.507999999999945e+00	1.460671e+00
1.508999999999945e+00	1.461654e+00
1.509999999999944e+00	1.462636e+00
1.510999999999944e+00	1.463619e+00
1.511999999999944e+00	1.464601e+00
1.512999999999944e+00	1.465583e+00
1.513999999999944e+00	1.466565e+00
1.514999999999944e+00	1.467548e+00
1.515999999999944e+00	1.468530e+00
1.516999999999944e+00	1.469512e+00
1.517999999999944e+00	1.470495e+00
1.518999999999944e+00	1.471477e+00
1.519999999999943e+00	1.472459e+00
1.520999999999943e+00	1.473441e+00
1.521999999999943e+00	1.474423e+00
1.522999999999943e+00	1.475405e+00
1.523999999999943e+00	1.476387e+00
1.524999999999943e+00	1.477369e+00
1.525999999999943e+00	1.478351e+00
1.526999999999943e+00	1.479333e+00
1.527999999999943e+00	1.480315e+00
1.528999999999942e+00	1.481297e+00
1.529999999999942e+00	1.482279e+00
1.530999999999942e+00	1.483261e+00
1.531999999999942e+00	1.484243e+00
1.532999999999942e+00	1.485225e+00
1.533999999999942e+00	1.486207e+00
1.534999999999942e+00	1.487188e+00
1.535999999999942e+00	1.488170e+00
1.536999999999942e+00	1.489152e+00
1.537999999999941e+00	1.490134e+00
1.538999999999941e+00	1.491115e+00
1.539999999999941e+00	1.492097e+00
1.540999999999941e+00	1.493078e+00
1.541999999999941e+00	1.494060e+00
1.542999999999941e+00	1.495041e+00
1.543999999999941e+00	1.496023e+00
1.544999999999941e+00	1.497004e+00
1.545999999999941e+00	1.497986e+00
1.546999999999940e+00	1.498967e+00
1.547999999999940e+00	1.499948e+00
1.548999999999940e+00	1.500929e+00
1.549999999999940e+00	1.501911e+00
1.550999999999940e+00	1.502892e+00
1.551999999999940e+00	1.503873e+00
1.552999999999940e+00	1.504854e+00
1.553999999999940e+00	1.505835e+00
1.554999999999940e+00	1.506816e+00
1.555999999999939e+00	1.507797e+00
1.556999999999939e+00	1.508778e+00
1.557999999999939e+00	1.509758e+00
1.558999999999939e+00	1.510739e+00
1.559999999999939e+00	1.511720e+00
1.560999999999939e+00	1.512700e+00
1.561999999999939e+00	1.513681e+00
1.562999999999939e+00	1.514661e+00
1.563999999999939e+00	1.515642e+00
1.564999999999938e+00	1.516622e+00
1.565999999999938e+00	1.517602e+00
1.566999999999938e+00	1.518583e+00
1.567999999999938e+00	1.519563e+00
1.568999999999938e+00	1.520543e+00
1.569999999999938e+00	1.521523e+00
1.570999999999938e+00	1.522503e+00
1.571999999999938e+00	1.523482e+00
1.572999999999938e+00	1.524462e+00
1.573999999999937e+00	1.525442e+00
1.574999999999937e+00	1.526421e+00
1.575999999999937e+00	1.527401e+00
1.576999999999937e+00	1.528380e+00
1.577999999999937e+00	1.529359e+00
1.578999999999937e+00	1.530338e+00
1.579999999999937e+00	1.531317e+00
1.580999999999937e+00	1.532296e+00
1.581999999999937e+00	1.533275e+00
1.582999999999936e+00	1.534254e+00
1.583999999999936e+00	1.535233e+00
1.584999999999936e+00	1.536211e+00
1.585999999999936e+00	1.537189e+00
1.586999999999936e+00	1.538168e+00
1.587999999999936e+00	1.539146e+00
1.588999999999936e+00	1.540124e+00
1.589999999999936e+00	1.541101e+00
1.590999999999936e+00	1.542079e+00
1.591999999999935e+00	1.543057e+00
1.592999999999935e+00	1.544034e+00
1.593999999999935e+00	1.545011e+00
1.594999999999935e+00	1.545988e+00
1.595999999999935e+00	1.546965e+00
1.596999999999935e+00	1.547942e+00
1.597999999999935e+00	1.548918e+00
1.598999999999935e+00	1.549895e+00
1.599999999999935e+00	1.550871e+00
1.600999999999934e+00	1.551847e+00
1.601999999999934e+00	1.552822e+00
1.602999999999934e+00	1.553798e+00
1.603999999999934e+00	1.554773e+00
1.604999999999934e+00	1.555748e+00
1.605999999999934e+00	1.556723e+00
1.606999999999934e+00	1.557698e+00
1.607999999999934e+00	1.558672e+00
1.608999999999934e+00	1.559647e+00
1.609999999999933e+00	1.560621e+00
1.610999999999933e+00	1.561594e+00
1.611999999999933e+00	1.562568e+00
1.612999999999933e+00	1.563541e+00
1.613999999999933e+00	1.564514e+00
1.614999999999933e+00	1.565486e+00
1.615999999999933e+00	1.566458e+00
1.616999999999933e+00	1.567430e+00
1.617999999999933e+00	1.568402e+00
1.618999999999932e+00	1.569373e+00
1.619999999999932e+00	1.570344e+00
1.620999999999932e+00	1.571315e+00
1.621999999999932e+00	1.572285e+00
1.622999999999932e+00	1.573255e+00
1.623999999999932e+00	1.574224e+00
1.624999999999932e+00	1.575193e+00
1.625999999999932e+00	1.576162e+00
1.626999999999932e+00	1.577130e+00
1.627999999999932e+00	1.578098e+00
1.628999999999931e+00	1.579065e+00
1.629999999999931e+00	1.580032e+00
1.630999999999931e+00	1.580999e+00
1.631999999999931e+00	1.581965e+00
1.632999999999931e+00	1.582930e+00
1.633999999999931e+00	1.583895e+00
1.634999999999931e+00	1.584859e+00
1.635999999999931e+00	1.585823e+00
1.636999999999931e+00	1.586787e+00
1.637999999999930e+00	1.587749e+00
1.638999999999930e+00	1.588712e+00
1.639999999999930e+00	1.589673e+00
1.640999999999930e+00	1.590634e+00
1.641999999999930e+00	1.591594e+00
1.642999999999930e+00	1.592554e+00
1.643999999999930e+00	1.593512e+00
1.644999999999930e+00	1.594471e+00
1.645999999999930e+00	1.595428e+00
1.646999999999929e+00	1.596385e+00
1.647999999999929e+00	1.597340e+00
1.648999999999929e+00	1.598295e+00
1.649999999999929e+00	1.599250e+00
1.650999999999929e+00	1.600203e+00
1.651999999999929e+00	1.601156e+00
1.652999999999929e+00	1.602107e+00
1.653999999999929e+00	1.603058e+00
1.654999999999929e+00	1.604008e+00
1.655999999999928e+00	1.604956e+00
1.656999999999928e+00	1.605904e+00
1.657999999999928e+00	1.606851e+00
1.658999999999928e+00	1.607796e+00
1.659999999999928e+00	1.608741e+00
1.660999999999928e+00	1.609684e+00
1.661999999999928e+00	1.610627e+00
1.662999999999928e+00	1.611567e+00
1.663999999999928e+00	1.612507e+00
1.664999999999927e+00	1.613446e+00
1.665999999999927e+00	1.614383e+00
1.666999999999927e+00	1.615319e+00
1.667999999999927e+00	1.616253e+00
1.668999999999927e+00	1.617186e+00
1.669999999999927e+00	1.618118e+00
1.670999999999927e+00	1.619048e+00
1.671999999999927e+00	1.619977e+00
1.672999999999927e+00	1.620903e+00
1.673999999999926e+00	1.621829e+00
1.674999999999926e+00	1.622752e+00
1.675999999999926e+00	1.623674e+00
1.676999999999926e+00	1.624594e+00
1.677999999999926e+00	1.625513e+00
1.678999999999926e+00	1.626429e+00
1.679999999999926e+00	1.627344e+00
1.680999999999926e+00	1.628256e+00
1.681999999999926e+00	1.629167e+00
1.682999999999925e+00	1.630075e+00
1.683999999999925e+00	1.630981e+00
1.684999999999925e+00	1.631886e+00
1.685999999999925e+00	1.632787e+00
1.686999999999925e+00	1.633687e+00
1.687999999999925e+00	1.634584e+00
1.688999999999925e+00	1.635479e+00
1.689999999999925e+00	1.636371e+00
1.690999999999925e+00	1.637261e+00
1.691999999999924e+00	1.638148e+00
1.692999999999924e+00	1.639032e+00
1.693999999999924e+00	1.639913e+00
1.694999999999924e+00	1.640792e+00
1.695999999999924e+00	1.641668e+00
1.696999999999924e+00	1.642541e+00
1.697999999999924e+00	1.643411e+00
1.698999999999924e+00	1.644277e+00
1.699999999999924e+00	1.645141e+00
1.700999999999923e+00	1.646001e+00
1.701999999999923e+00	1.646858e+00
1.702999999999923e+00	1.647711e+00
1.703999999999923e+00	1.648561e+00
1.704999999999923e+00	1.649407e+00
1.705999999999923e+00	1.650250e+00
1.706999999999923e+00	1.651089e+00
1.707999999999923e+00	1.651924e+00
1.708999999999923e+00	1.652755e+00
1.709999999999922e+00	1.653582e+00
1.710999999999922e+00	1.654405e+00
1.711999999999922e+00	1.655224e+00
1.712999999999922e+00	1.656039e+00
1.713999999999922e+00	1.656849e+00
1.714999999999922e+00	1.657655e+00
1.715999999999922e+00	1.658456e+00
1.716999999999922e+00	1.659252e+00
1.717999999999922e+00	1.660044e+00
1.718999999999921e+00	1.660831e+00
1.719999999999921e+00	1.661613e+00
1.720999999999921e+00	1.662391e+00
1.721999999999921e+00	1.663163e+00
1.722999999999921e+00	1.663930e+00
1.723999999999921e+00	1.664691e+00
1.724999999999921e+00	1.665448e+00
1.725999999999921e+00	1.666199e+00
1.726999999999921e+00	1.666944e+00
1.727999999999920e+00	1.667684e+00
1.728999999999920e+00	1.668418e+00
1.729999999999920e+00	1.669146e+00
1.730999999999920e+00	1.669868e+00
1.731999999999920e+00	1.670584e+00
1.732999999999920e+00	1.671295e+00
1.733999999999920e+00	1.671999e+00
1.734999999999920e+00	1.672697e+00
1.735999999999920e+00	1.673388e+00
1.736999999999919e+00	1.674074e+00
1.737999999999919e+00	1.674752e+00
1.738999999999919e+00	1.675424e+00
1.739999999999919e+00	1.676090e+00
1.740999999999919e+00	1.676749e+00
1.741999999999919e+00	1.677401e+00
1.742999999999919e+00	1.678046e+00
1.743999999999919e+00	1.678685e+00
1.744999999999919e+00	1.679316e+00
1.745999999999919e+00	1.679941e+00
1.746999999999918e+00	1.680558e+00
1.747999999999918e+00	1.681168e+00
1.748999999999918e+00	1.681771e+00
1.749999999999918e+00	1.682367e+00
1.750999999999918e+00	1.682955e+00
1.751999999999918e+00	1.683536e+00
1.752999999999918e+00	1.684110e+00
1.753999999999918e+00	1.684676e+00
1.754999999999918e+00	1.685235e+00
1.755999999999917e+00	1.685787e+00
1.756999999999917e+00	1.686331e+00
1.757999999999917e+00	1.686867e+00
1.758999999999917e+00	1.687396e+00
1.759999999999917e+00	1.687917e+00
1.760999999999917e+00	1.688431e+00
1.761999999999917e+00	1.688937e+00
1.762999999999917e+00	1.689436e+00
1.763999999999917e+00	1.689927e+00
1.764999999999916e+00	1.690410e+00
1.765999999999916e+00	1.690886e+00
1.766999999999916e+00	1.691354e+00
1.767999999999916e+00	1.691815e+00
1.768999999999916e+00	1.692268e+00
1.769999999999916e+00	1.692713e+00
1.770999999999916e+00	1.693151e+00
1.771999999999916e+00	1.693582e+00
1.772999999999916e+00	1.694005e+00
1.773999999999915e+00	1.694421e+00
1.774999999999915e+00	1.694829e+00
1.775999999999915e+00	1.695230e+00
1.776999999999915e+00	1.695624e+00
1.777999999999915e+00	1.696010e+00
1.778999999999915e+00	1.696389e+00
1.779999999999915e+00	1.696761e+00
1.780999999999915e+00	1.697127e+00
1.781999999999915e+00	1.697484e+00
1.782999999999914e+00	1.697836e+00
1.783999999999914e+00	1.698180e+00
1.784999999999914e+00	1.698517e+00
1.785999999999914e+00	1.698847e+00
1.786999999999914e+00	1.699171e+00
1.787999999999914e+00	1.699488e+00
1.788999999999914e+00	1.699799e+00
1.789999999999914e+00	1.700103e+00
1.790999999999914e+00	1.700401e+00
1.791999999999913e+00	1.700692e+00
1.792999999999913e+00	1.700977e+00
1.793999999999913e+00	1.701256e+00
1.794999999999913e+00	1.701529e+00
1.795999999999913e+00	1.701796e+00
1.796999999999913e+00	1.702057e+00
1.797999999999913e+00	1.702312e+00
1.798999999999913e+00	1.702561e+00
1.799999999999913e+00	1.702805e+00
1.800999999999912e+00	1.703043e+00
1.801999999999912e+00	1.703276e+00
1.802999999999912e+00	1.703503e+00
1.803999999999912e+00	1.703726e+00
1.804999999999912e+00	1.703942e+00
1.805999999999912e+00	1.704154e+00
1.806999999999912e+00	1.704361e+00
1.807999999999912e+00	1.704563e+00
1.808999999999912e+00	1.704760e+00
1.809999999999911e+00	1.704952e+00
1.810999999999911e+00	1.705139e+00
1.811999999999911e+00	1.705322e+00
1.812999999999911e+00	1.705501e+00
1.813999999999911e+00	1.705675e+00
1.814999999999911e+00	1.705845e+00
1.815999999999911e+00	1.706010e+00
1.816999999999911e+00	1.706172e+00
1.817999999999911e+00	1.706329e+00
1.818999999999910e+00	1.706483e+00
1.819999999999910e+00	1.706632e+00
1.820999999999910e+00	1.706778e+00
1.821999999999910e+00	1.706920e+00
1.822999999999910e+00	1.707058e+00
1.823999999999910e+00	1.707193e+00
1.824999999999910e+00	1.707325e+00
1.825999999999910e+00	1.707453e+00
1.826999999999910e+00	1.707577e+00
1.827999999999909e+00	1.707699e+00
1.828999999999909e+00	1.707817e+00
1.829999999999909e+00	1.707932e+00
1.830999999999909e+00	1.708045e+00
1.831999999999909e+00	1.708154e+00
1.832999999999909e+00	1.708260e+00
1.833999999999909e+00	1.708364e+00
1.834999999999909e+00	1.708465e+00
1.835999999999909e+00	1.708563e+00
1.836999999999908e+00	1.708658e+00
1.837999999999908e+00	1.708751e+00
1.838999999999908e+00	1.708842e+00
1.839999999999908e+00	1.708930e+00
1.840999999999908e+00	1.709016e+00
1.841999999999908e+00	1.709100e+00
1.842999999999908e+00	1.709181e+00
1.843999999999908e+00	1.709260e+00
1.844999999999908e+00	1.709337e+00
1.845999999999907e+00	1.709412e+00
1.846999999999907e+00	1.709485e+00
1.847999999999907e+00	1.709556e+00
1.848999999999907e+00	1.709625e+00
1.849999999999907e+00	1.709692e+00
1.850999999999907e+00	1.709757e+00
1.851999999999907e+00	1.709821e+00
1.852999999999907e+00	1.709883e+00
1.853999999999907e+00	1.709943e+00
1.854999999999907e+00	1.710002e+00
1.855999999999906e+00	1.710059e+00
1.856999999999906e+00	1.710114e+00
1.857999999999906e+00	1.710168e+00
1.858999999999906e+00	1.710221e+00
1.859999999999906e+00	1.710272e+00
1.860999999999906e+00	1.710322e+00
1.861999999999906e+00	1.710370e+00
1.862999999999906e+00	1.710418e+00
1.863999999999906e+00	1.710464e+00
1.864999999999905e+00	1.710508e+00
1.865999999999905e+00	1.710552e+00
1.866999999999905e+00	1.710594e+00
1.867999999999905e+00	1.710635e+00
1.868999999999905e+00	1.710675e+00
1.869999999999905e+00	1.710714e+00
1.870999999999905e+00	1.710752e+00
1.871999999999905e+00	1.710789e+00
1.872999999999905e+00	1.710826e+00
1.873999999999904e+00	1.710861e+00
1.874999999999904e+00	1.710895e+00
1.875999999999904e+00	1.710928e+00
1.876999999999904e+00	1.710960e+00
1.877999999999904e+00	1.710992e+00
1.878999999999904e+00	1.711023e+00
1.879999999999904e+00	1.711053e+00
1.880999999999904e+00	1.711082e+00
1.881999999999904e+00	1.711110e+00
1.882999999999903e+00	1.711138e+00
1.883999999999903e+00	1.711165e+00
1.884999999999903e+00	1.711191e+00
1.885999999999903e+00	1.711217e+00
1.886999999999903e+00	1.711242e+00
1.887999999999903e+00	1.711266e+00
1.888999999999903e+00	1.711290e+00
1.889999999999903e+00	1.711313e+00
1.890999999999903e+00	1.711335e+00
1.891999999999902e+00	1.711357e+00
1.892999999999902e+00	1.711379e+00
1.893999999999902e+00	1.711400e+00
1.894999999999902e+00	1.711420e+00
1.895999999999902e+00	1.711440e+00
1.896999999999902e+00	1.711459e+00
1.897999999999902e+00	1.711478e+00
1.898999999999902e+00	1.711496e+00
1.899999999999902e+00	1.711514e+00
1.900999999999901e+00	1.711532e+00
1.901999999999901e+00	1.711549e+00
1.902999999999901e+00	1.711566e+00
1.903999999999901e+00	1.711582e+00
1.904999999999901e+00	1.711598e+00
1.905999999999901e+00	1.711613e+00
1.906999999999901e+00	1.711629e+00
1.907999999999901e+00	1.711643e+00
1.908999999999901e+00	1.711658e+00
1.909999999999900e+00	1.711672e+00
1.910999999999900e+00	1.711686e+00
1.911999999999900e+00	1.711699e+00
1.912999999999900e+00	1.711712e+00
1.913999999999900e+00	1.711725e+00
1.914999999999900e+00	1.711738e+00
1.915999999999900e+00	1.711750e+00
1.916999999999900e+00	1.711762e+00
1.917999999999900e+00	1.711774e+00
1.918999999999899e+00	1.711785e+00
1.919999999999899e+00	1.711796e+00
1.920999999999899e+00	1.711807e+00
1.921999999999899e+00	1.711818e+00
1.922999999999899e+00	1.711829e+00
1.923999999999899e+00	1.711839e+00
1.924999999999899e+00	1.711849e+00
1.925999999999899e+00	1.711859e+00
1.926999999999899e+00	1.711868e+00
1.927999999999898e+00	1.711878e+00
1.928999999999898e+00	1.711887e+00
1.929999999999898e+00	1.711896e+00
1.930999999999898e+00	1.711905e+00
1.931999999999898e+00	1.711913e+00
1.932999999999898e+00	1.711922e+00
1.933999999999898e+00	1.711930e+00
1.934999999999898e+00	1.711938e+00
1.935999999999898e+00	1.711946e+00
1.936999999999897e+00	1.711954e+00
1.937999999999897e+00	1.711961e+00
1.938999999999897e+00	1.711969e+00
1.939999999999897e+00	1.711976e+00
1.940999999999897e+00	1.711983e+00
1.941999999999897e+00	1.711990e+00
1.942999999999897e+00	1.711997e+00
1.943999999999897e+00	1.712004e+00
1.944999999999897e+00	1.712010e+00
1.945999999999896e+00	1.712017e+00
1.946999999999896e+00	1.712023e+00
1.947999999999896e+00	1.712029e+00
1.948999999999896e+00	1.712035e+00
1.949999999999896e+00	1.712041e+00
1.950999999999896e+00	1.712047e+00
1.951999999999896e+00	1.712053e+00
1.952999999999896e+00	1.712059e+00
1.953999999999896e+00	1.712064e+00
1.954999999999895e+00	1.712070e+00
1.955999999999895e+00	1.712075e+00
1.956999999999895e+00	1.712080e+00
1.957999999999895e+00	1.712085e+00
1.958999999999895e+00	1.712090e+00
1.959999999999895e+00	1.712095e+00
1.960999999999895e+00	1.712100e+00
1.961999999999895e+00	1.712105e+00
1.962999999999895e+00	1.712110e+00
1.963999999999894e+00	1.712114e+00
1.964999999999894e+00	1.712119e+00
1.965999999999894e+00	1.712123e+00
1.966999999999894e+00	1.712128e+00
1.967999999999894e+00	1.712132e+00
1.968999999999894e+00	1.712136e+00
1.969999999999894e+00	1.712140e+00
1.970999999999894e+00	1.712144e+00
1.971999999999894e+00	1.712148e+00
1.972999999999894e+00	1.712152e+00
1.973999999999893e+00	1.712156e+00
1.974999999999893e+00	1.712160e+00
1.975999999999893e+00	1.712164e+00
1.976999999999893e+00	1.712167e+00
1.977999999999893e+00	1.712171e+00
1.978999999999893e+00	1.712175e+00
1.979999999999893e+00	1.712178e+00
1.980999999999893e+00	1.712181e+00
1.981999999999893e+00	1.712185e+00
1.982999999999892e+00	1.712188e+00
1.983999999999892e+00	1.712191e+00
1.984999999999892e+00	1.712195e+00
1.985999999999892e+00	1.712198e+00
1.986999999999892e+00	1.712201e+00
1.987999999999892e+00	1.712204e+00
1.988999999999892e+00	1.712207e+00
1.989999999999892e+00	1.712210e+00
1.990999999999892e+00	1.712213e+00
1.991999999999891e+00	1.712216e+00
1.992999999999891e+00	1.712219e+00
1.993999999999891e+00	1.712222e+00
1.994999999999891e+00	1.712224e+00
1.995999999999891e+00	1.712227e+00
1.996999999999891e+00	1.712230e+00
1.997999999999891e+00	1.712232e+00
1.998999999999891e+00	1.712235e+00
2.000000000000000e+00	1.712237e+00
