Title: *include sf.spice
Date: Wed Oct 11 20:10:01  2023
Plotname: Transient Analysis
Flags: real
No. Variables: 2
No. Points: 1129
Variables:
	0	time	time
	1	v(vout)	voltage
Values:
 519	4.540000000000000e-07
	1.789527561589713e+00

 520	4.540736989647021e-07
	1.789516872112050e+00

 521	4.542210968941064e-07
	1.789495402802927e+00

 522	4.545158927529150e-07
	1.789452464670925e+00

 523	4.551054844705321e-07
	1.789366590934052e+00

 524	4.561054844705321e-07
	1.789220948668876e+00

 525	4.571054844705321e-07
	1.789075315696887e+00

 526	4.581054844705321e-07
	1.788929691844355e+00

 527	4.591054844705322e-07
	1.788784077248289e+00

 528	4.601054844705322e-07
	1.788638471735195e+00

 529	4.611054844705322e-07
	1.788492875442261e+00

 530	4.621054844705322e-07
	1.788347288196224e+00

 531	4.631054844705323e-07
	1.788201710134448e+00

 532	4.641054844705323e-07
	1.788056141083900e+00

 533	4.651054844705323e-07
	1.787910581182115e+00

 534	4.661054844705323e-07
	1.787765030256284e+00

 535	4.671054844705323e-07
	1.787619488444112e+00

 536	4.681054844705324e-07
	1.787473955573011e+00

 537	4.691054844705324e-07
	1.787328431780852e+00

 538	4.701054844705324e-07
	1.787182916895267e+00

 539	4.711054844705324e-07
	1.787037411054289e+00

 540	4.721054844705325e-07
	1.786891914085766e+00

 541	4.731054844705325e-07
	1.786746426127890e+00

 542	4.741054844705325e-07
	1.786600947008721e+00

 543	4.751054844705325e-07
	1.786455476866610e+00

 544	4.761054844705325e-07
	1.786310015529826e+00

 545	4.771054844705326e-07
	1.786164563136873e+00

 546	4.781054844705325e-07
	1.786019119516227e+00

 547	4.791054844705325e-07
	1.785873684806545e+00

 548	4.801054844705325e-07
	1.785728258836505e+00

 549	4.811054844705324e-07
	1.785582841744914e+00

 550	4.821054844705324e-07
	1.785437433360653e+00

 551	4.831054844705324e-07
	1.785292033822672e+00

 552	4.841054844705323e-07
	1.785146642960052e+00

 553	4.851054844705323e-07
	1.785001260911887e+00

 554	4.861054844705323e-07
	1.784855887507453e+00

 555	4.871054844705323e-07
	1.784710522885986e+00

 556	4.881054844705322e-07
	1.784565166876955e+00

 557	4.891054844705322e-07
	1.784419819619736e+00

 558	4.901054844705322e-07
	1.784274480943988e+00

 559	4.911054844705321e-07
	1.784129150989222e+00

 560	4.921054844705321e-07
	1.783983829585288e+00

 561	4.931054844705321e-07
	1.783838516871829e+00

 562	4.941054844705320e-07
	1.783693212678882e+00

 563	4.951054844705320e-07
	1.783547917146223e+00

 564	4.961054844705320e-07
	1.783402630104072e+00

 565	4.971054844705319e-07
	1.783257351692335e+00

 566	4.981054844705319e-07
	1.783112081741415e+00

 567	4.991054844705319e-07
	1.782966820391342e+00

 568	5.000000000000001e-07
	1.782836888995053e+00

 569	5.001000000000001e-07
	1.783115019860722e+00

 570	5.003000000000001e-07
	1.783671192856470e+00

 571	5.007000000000001e-07
	1.784783540307540e+00

 572	5.015000000000001e-07
	1.787055710700046e+00

 573	5.020000000000001e-07
	1.794593078389213e+00

 574	5.021000000000001e-07
	1.795189512634709e+00

 575	5.023000000000002e-07
	1.796246956520629e+00

 576	5.027000000000002e-07
	1.797716459742057e+00

 577	5.035000000000001e-07
	1.799170862117441e+00

 578	5.045000000000001e-07
	1.799722208133700e+00

 579	5.055000000000001e-07
	1.799847546268595e+00

 580	5.065000000000000e-07
	1.799876111600105e+00

 581	5.075000000000000e-07
	1.799882629190213e+00

 582	5.085000000000000e-07
	1.799884126717177e+00

 583	5.094999999999999e-07
	1.799884471121881e+00

 584	5.104999999999999e-07
	1.799884552026707e+00

 585	5.114999999999999e-07
	1.799884572773156e+00

 586	5.124999999999999e-07
	1.799884579772663e+00

 587	5.134999999999998e-07
	1.799884583613710e+00

 588	5.144999999999998e-07
	1.799884586713479e+00

 589	5.154999999999998e-07
	1.799884589622606e+00

 590	5.164999999999997e-07
	1.799884592468191e+00

 591	5.174999999999997e-07
	1.799884595278400e+00

 592	5.184999999999997e-07
	1.799884598061121e+00

 593	5.194999999999996e-07
	1.799884600817311e+00

 594	5.204999999999996e-07
	1.799884603548642e+00

 595	5.214999999999996e-07
	1.799884606254639e+00

 596	5.224999999999996e-07
	1.799884608936635e+00

 597	5.234999999999995e-07
	1.799884611594069e+00

 598	5.244999999999995e-07
	1.799884614228239e+00

 599	5.254999999999995e-07
	1.799884616838567e+00

 600	5.264999999999994e-07
	1.799884619426338e+00

 601	5.274999999999994e-07
	1.799884621990960e+00

 602	5.284999999999994e-07
	1.799884624533703e+00

 603	5.294999999999993e-07
	1.799884627053964e+00

 604	5.304999999999993e-07
	1.799884629553000e+00

 605	5.314999999999993e-07
	1.799884632030192e+00

 606	5.324999999999992e-07
	1.799884634486787e+00

 607	5.334999999999992e-07
	1.799884636922154e+00

 608	5.344999999999992e-07
	1.799884639337532e+00

 609	5.354999999999992e-07
	1.799884641732278e+00

 610	5.364999999999991e-07
	1.799884644107614e+00

 611	5.374999999999991e-07
	1.799884646462887e+00

 612	5.384999999999991e-07
	1.799884648799310e+00

 613	5.394999999999990e-07
	1.799884651116221e+00

 614	5.404999999999990e-07
	1.799884653414821e+00

 615	5.414999999999990e-07
	1.799884655694437e+00

 616	5.424999999999989e-07
	1.799884657956262e+00

 617	5.434999999999989e-07
	1.799884660199613e+00

 618	5.444999999999989e-07
	1.799884662425673e+00

 619	5.454999999999988e-07
	1.799884664633749e+00

 620	5.464999999999988e-07
	1.799884666825014e+00

 621	5.474999999999988e-07
	1.799884668998768e+00

 622	5.484999999999988e-07
	1.799884671156176e+00

 623	5.494999999999987e-07
	1.799884673296528e+00

 624	5.504999999999987e-07
	1.799884675420980e+00

 625	5.514999999999987e-07
	1.799884677528815e+00

 626	5.520000000000001e-07
	1.799884678577087e+00

 627	5.521000000000001e-07
	1.798107074678607e+00

 628	5.523000000000001e-07
	1.795315584069340e+00

 629	5.527000000000001e-07
	1.793525709949934e+00

 630	5.535000000000001e-07
	1.791064111788687e+00

 631	5.540000000000001e-07
	1.789528267821272e+00

 632	5.540736989805037e-07
	1.789517597449866e+00

 633	5.542210969415109e-07
	1.789496166340099e+00

 634	5.545158928635253e-07
	1.789453304527785e+00

 635	5.551054847075541e-07
	1.789367583114769e+00

 636	5.561054847075541e-07
	1.789222198276824e+00

 637	5.571054847075541e-07
	1.789076821530587e+00

 638	5.581054847075540e-07
	1.788931452708352e+00

 639	5.591054847075540e-07
	1.788786091953116e+00

 640	5.601054847075540e-07
	1.788640739097335e+00

 641	5.611054847075539e-07
	1.788495394284115e+00

 642	5.621054847075539e-07
	1.788350057346077e+00

 643	5.631054847075539e-07
	1.788204728426430e+00

 644	5.641054847075538e-07
	1.788059407357954e+00

 645	5.651054847075538e-07
	1.787914094283965e+00

 646	5.661054847075538e-07
	1.787768789037400e+00

 647	5.671054847075538e-07
	1.787623491761675e+00

 648	5.681054847075537e-07
	1.787478202289883e+00

 649	5.691054847075537e-07
	1.787332920765540e+00

 650	5.701054847075537e-07
	1.787187647021891e+00

 651	5.711054847075536e-07
	1.787042381202551e+00

 652	5.721054847075536e-07
	1.786897123140917e+00

 653	5.731054847075536e-07
	1.786751872980699e+00

 654	5.741054847075535e-07
	1.786606630555444e+00

 655	5.751054847075535e-07
	1.786461396008955e+00

 656	5.761054847075535e-07
	1.786316169174925e+00

 657	5.771054847075534e-07
	1.786170950197252e+00

 658	5.781054847075534e-07
	1.786025738909772e+00

 659	5.791054847075534e-07
	1.785880535456474e+00

 660	5.801054847075534e-07
	1.785735339671340e+00

 661	5.811054847075533e-07
	1.785590151698444e+00

 662	5.821054847075533e-07
	1.785444971371910e+00

 663	5.831054847075533e-07
	1.785299798835900e+00

 664	5.841054847075532e-07
	1.785154633924678e+00

 665	5.851054847075532e-07
	1.785009476782491e+00

 666	5.861054847075532e-07
	1.784864327243740e+00

 667	5.871054847075531e-07
	1.784719185452758e+00

 668	5.881054847075531e-07
	1.784574051244082e+00

 669	5.891054847075531e-07
	1.784428924762125e+00

 670	5.901054847075530e-07
	1.784283805841560e+00

 671	5.911054847075530e-07
	1.784138694626882e+00

 672	5.921054847075530e-07
	1.783993590952896e+00

 673	5.931054847075530e-07
	1.783848494964176e+00

 674	5.941054847075529e-07
	1.783703406495657e+00

 675	5.951054847075529e-07
	1.783558325691990e+00

 676	5.961054847075529e-07
	1.783413252388244e+00

 677	5.971054847075528e-07
	1.783268186729145e+00

 678	5.981054847075528e-07
	1.783123128549891e+00

 679	5.991054847075528e-07
	1.782978077995280e+00

 680	6.000000000000001e-07
	1.782848334369816e+00

 681	6.001000000000001e-07
	1.783126486174011e+00

 682	6.003000000000001e-07
	1.783682701031564e+00

 683	6.007000000000001e-07
	1.784795132113437e+00

 684	6.015000000000001e-07
	1.787067467095020e+00

 685	6.020000000000001e-07
	1.794601992091950e+00

 686	6.021000000000001e-07
	1.795197430664491e+00

 687	6.023000000000001e-07
	1.796253113000818e+00

 688	6.027000000000002e-07
	1.797720181786407e+00

 689	6.035000000000001e-07
	1.799172190978468e+00

 690	6.045000000000001e-07
	1.799722635939684e+00

 691	6.055000000000001e-07
	1.799847769605472e+00

 692	6.065000000000000e-07
	1.799876287869347e+00

 693	6.075000000000000e-07
	1.799882794169885e+00

 694	6.085000000000000e-07
	1.799884288531863e+00

 695	6.094999999999999e-07
	1.799884631651428e+00

 696	6.104999999999999e-07
	1.799884711703615e+00

 697	6.114999999999999e-07
	1.799884731698806e+00

 698	6.124999999999999e-07
	1.799884737972885e+00

 699	6.134999999999998e-07
	1.799884741097099e+00

 700	6.144999999999998e-07
	1.799884743484682e+00

 701	6.154999999999998e-07
	1.799884745685363e+00

 702	6.164999999999997e-07
	1.799884747826010e+00

 703	6.174999999999997e-07
	1.799884749934727e+00

 704	6.184999999999997e-07
	1.799884752019367e+00

 705	6.194999999999996e-07
	1.799884754080871e+00

 706	6.204999999999996e-07
	1.799884756120883e+00

 707	6.214999999999996e-07
	1.799884758138917e+00

 708	6.224999999999995e-07
	1.799884760136280e+00

 709	6.234999999999995e-07
	1.799884762112395e+00

 710	6.244999999999995e-07
	1.799884764068538e+00

 711	6.254999999999995e-07
	1.799884766004118e+00

 712	6.264999999999994e-07
	1.799884767920394e+00

 713	6.274999999999994e-07
	1.799884769816762e+00

 714	6.284999999999994e-07
	1.799884771694469e+00

 715	6.294999999999993e-07
	1.799884773552897e+00

 716	6.304999999999993e-07
	1.799884775393281e+00

 717	6.314999999999993e-07
	1.799884777214991e+00

 718	6.324999999999992e-07
	1.799884779019251e+00

 719	6.334999999999992e-07
	1.799884780805417e+00

 720	6.344999999999992e-07
	1.799884782574703e+00

 721	6.354999999999991e-07
	1.799884784326453e+00

 722	6.364999999999991e-07
	1.799884786061869e+00

 723	6.374999999999991e-07
	1.799884787780287e+00

 724	6.384999999999991e-07
	1.799884789482898e+00

 725	6.394999999999990e-07
	1.799884791169028e+00

 726	6.404999999999990e-07
	1.799884792839856e+00

 727	6.414999999999990e-07
	1.799884794494698e+00

 728	6.424999999999989e-07
	1.799884796134724e+00

 729	6.434999999999989e-07
	1.799884797759240e+00

 730	6.444999999999989e-07
	1.799884799369408e+00

 731	6.454999999999988e-07
	1.799884800964525e+00

 732	6.464999999999988e-07
	1.799884802545743e+00

 733	6.474999999999988e-07
	1.799884804112352e+00

 734	6.484999999999987e-07
	1.799884805665494e+00

 735	6.494999999999987e-07
	1.799884807204450e+00

 736	6.504999999999987e-07
	1.799884808730355e+00

 737	6.514999999999987e-07
	1.799884810242482e+00

 738	6.520000000000001e-07
	1.799884810993957e+00

 739	6.521000000000001e-07
	1.798107215868022e+00

 740	6.523000000000001e-07
	1.795315751194350e+00

 741	6.527000000000001e-07
	1.793525943762972e+00

 742	6.535000000000001e-07
	1.791064478209908e+00

 743	6.540000000000001e-07
	1.789528716828021e+00

 744	6.540736989905483e-07
	1.789518058606449e+00

 745	6.542210969716446e-07
	1.789496651788222e+00

 746	6.545158929338374e-07
	1.789453838510145e+00

 747	6.551054848582230e-07
	1.789368213970581e+00

 748	6.561054848582229e-07
	1.789222992865676e+00

 749	6.571054848582229e-07
	1.789077779109552e+00

 750	6.581054848582229e-07
	1.788932572538020e+00

 751	6.591054848582228e-07
	1.788787373297580e+00

 752	6.601054848582228e-07
	1.788642181224172e+00

 753	6.611054848582228e-07
	1.788496996464366e+00

 754	6.621054848582227e-07
	1.788351818854228e+00

 755	6.631054848582227e-07
	1.788206648540402e+00

 756	6.641054848582227e-07
	1.788061485359078e+00

 757	6.651054848582227e-07
	1.787916329456965e+00

 758	6.661054848582226e-07
	1.787771180670378e+00

 759	6.671054848582226e-07
	1.787626039146094e+00

 760	6.681054848582226e-07
	1.787480904720545e+00

 761	6.691054848582225e-07
	1.787335777540576e+00

 762	6.701054848582225e-07
	1.787190657442741e+00

 763	6.711054848582225e-07
	1.787045544573942e+00

 764	6.721054848582224e-07
	1.786900438770853e+00

 765	6.731054848582224e-07
	1.786755340180441e+00

 766	6.741054848582224e-07
	1.786610248639493e+00

 767	6.751054848582223e-07
	1.786465164295039e+00

 768	6.761054848582223e-07
	1.786320086983977e+00

 769	6.771054848582223e-07
	1.786175016853399e+00

 770	6.781054848582223e-07
	1.786029953740318e+00

 771	6.791054848582222e-07
	1.785884897791879e+00

 772	6.801054848582222e-07
	1.785739848845207e+00

 773	6.811054848582222e-07
	1.785594807047506e+00

 774	6.821054848582221e-07
	1.785449772236009e+00

 775	6.831054848582221e-07
	1.785304744557976e+00

 776	6.841054848582221e-07
	1.785159723850750e+00

 777	6.851054848582220e-07
	1.785014710261642e+00

 778	6.861054848582220e-07
	1.784869703628104e+00

 779	6.871054848582220e-07
	1.784724704097500e+00

 780	6.881054848582219e-07
	1.784579711507387e+00

 781	6.891054848582219e-07
	1.784434726005180e+00

 782	6.901054848582219e-07
	1.784289747428541e+00

 783	6.911054848582219e-07
	1.784144775924935e+00

 784	6.921054848582218e-07
	1.783999811332128e+00

 785	6.931054848582218e-07
	1.783854853797634e+00

 786	6.941054848582218e-07
	1.783709903159320e+00

 787	6.951054848582217e-07
	1.783564959564749e+00

 788	6.961054848582217e-07
	1.783420022851888e+00

 789	6.971054848582217e-07
	1.783275093168347e+00

 790	6.981054848582216e-07
	1.783130170352194e+00

 791	6.991054848582216e-07
	1.782985254551085e+00

 792	7.000000000000001e-07
	1.782855630972267e+00

 793	7.001000000000001e-07
	1.783133796163781e+00

 794	7.003000000000001e-07
	1.783690037786510e+00

 795	7.007000000000001e-07
	1.784802522341091e+00

 796	7.015000000000001e-07
	1.787074962571611e+00

 797	7.020000000000001e-07
	1.794607675358239e+00

 798	7.021000000000001e-07
	1.795202479153468e+00

 799	7.023000000000001e-07
	1.796257038432583e+00

 800	7.027000000000002e-07
	1.797722555148091e+00

 801	7.035000000000001e-07
	1.799173038547623e+00

 802	7.045000000000001e-07
	1.799722909030631e+00

 803	7.055000000000001e-07
	1.799847912340741e+00

 804	7.065000000000000e-07
	1.799876400604460e+00

 805	7.075000000000000e-07
	1.799882899716070e+00

 806	7.085000000000000e-07
	1.799884392069084e+00

 807	7.094999999999999e-07
	1.799884734378094e+00

 808	7.104999999999999e-07
	1.799884813895345e+00

 809	7.114999999999999e-07
	1.799884833420112e+00

 810	7.124999999999998e-07
	1.799884839240113e+00

 811	7.134999999999998e-07
	1.799884841915608e+00

 812	7.144999999999998e-07
	1.799884843857315e+00

 813	7.154999999999998e-07
	1.799884845614383e+00

 814	7.164999999999997e-07
	1.799884847313537e+00

 815	7.174999999999997e-07
	1.799884848982843e+00

 816	7.184999999999997e-07
	1.799884850630133e+00

 817	7.194999999999996e-07
	1.799884852256337e+00

 818	7.204999999999996e-07
	1.799884853863085e+00

 819	7.214999999999996e-07
	1.799884855449883e+00

 820	7.224999999999995e-07
	1.799884857018023e+00

 821	7.234999999999995e-07
	1.799884858566921e+00

 822	7.244999999999995e-07
	1.799884860097841e+00

 823	7.254999999999994e-07
	1.799884861610181e+00

 824	7.264999999999994e-07
	1.799884863105190e+00

 825	7.274999999999994e-07
	1.799884864582253e+00

 826	7.284999999999994e-07
	1.799884866042606e+00

 827	7.294999999999993e-07
	1.799884867485622e+00

 828	7.304999999999993e-07
	1.799884868912525e+00

 829	7.314999999999993e-07
	1.799884870322674e+00

 830	7.324999999999992e-07
	1.799884871717282e+00

 831	7.334999999999992e-07
	1.799884873095698e+00

 832	7.344999999999992e-07
	1.799884874459122e+00

 833	7.354999999999991e-07
	1.799884875806893e+00

 834	7.364999999999991e-07
	1.799884877140198e+00

 835	7.374999999999991e-07
	1.799884878458369e+00

 836	7.384999999999990e-07
	1.799884879762582e+00

 837	7.394999999999990e-07
	1.799884881052157e+00

 838	7.404999999999990e-07
	1.799884882328260e+00

 839	7.414999999999990e-07
	1.799884883590200e+00

 840	7.424999999999989e-07
	1.799884884839136e+00

 841	7.434999999999989e-07
	1.799884886074369e+00

 842	7.444999999999989e-07
	1.799884887297046e+00

 843	7.454999999999988e-07
	1.799884888506459e+00

 844	7.464999999999988e-07
	1.799884889703747e+00

 845	7.474999999999988e-07
	1.799884890888193e+00

 846	7.484999999999987e-07
	1.799884892060930e+00

 847	7.494999999999987e-07
	1.799884893221231e+00

 848	7.504999999999987e-07
	1.799884894370219e+00

 849	7.514999999999986e-07
	1.799884895507162e+00

 850	7.520000000000001e-07
	1.799884896071691e+00

 851	7.521000000000001e-07
	1.798107306582909e+00

 852	7.523000000000001e-07
	1.795315858574666e+00

 853	7.527000000000001e-07
	1.793526093995135e+00

 854	7.535000000000001e-07
	1.791064713656823e+00

 855	7.540000000000001e-07
	1.789529005347863e+00

 856	7.540736989970020e-07
	1.789518354934506e+00

 857	7.542210969910058e-07
	1.789496963727585e+00

 858	7.545158929790134e-07
	1.789454181641331e+00

 859	7.551054849550286e-07
	1.789368619362470e+00

 860	7.561054849550285e-07
	1.789223503496240e+00

 861	7.571054849550285e-07
	1.789078394510340e+00

 862	7.581054849550285e-07
	1.788933292242737e+00

 863	7.591054849550284e-07
	1.788788196842072e+00

 864	7.601054849550284e-07
	1.788643108146416e+00

 865	7.611054849550284e-07
	1.788498026304464e+00

 866	7.621054849550283e-07
	1.788352951154394e+00

 867	7.631054849550283e-07
	1.788207882844946e+00

 868	7.641054849550283e-07
	1.788062821214403e+00

 869	7.651054849550282e-07
	1.787917766411554e+00

 870	7.661054849550282e-07
	1.787772718274784e+00

 871	7.671054849550282e-07
	1.787627676952929e+00

 872	7.681054849550282e-07
	1.787482642284474e+00

 873	7.691054849550281e-07
	1.787337614418302e+00

 874	7.701054849550281e-07
	1.787192593192995e+00

 875	7.711054849550281e-07
	1.787047578757480e+00

 876	7.721054849550280e-07
	1.786902570950438e+00

 877	7.731054849550280e-07
	1.786757569920838e+00

 878	7.741054849550280e-07
	1.786612575507456e+00

 879	7.751054849550279e-07
	1.786467587859303e+00

 880	7.761054849550279e-07
	1.786322606815251e+00

 881	7.771054849550279e-07
	1.786177632524351e+00

 882	7.781054849550278e-07
	1.786032664825569e+00

 883	7.791054849550278e-07
	1.785887703867994e+00

 884	7.801054849550278e-07
	1.785742749490684e+00

 885	7.811054849550278e-07
	1.785597801842768e+00

 886	7.821054849550277e-07
	1.785452860763393e+00

 887	7.831054849550277e-07
	1.785307926401724e+00

 888	7.841054849550277e-07
	1.785162998596999e+00

 889	7.851054849550276e-07
	1.785018077498419e+00

 890	7.861054849550276e-07
	1.784873162945312e+00

 891	7.871054849550276e-07
	1.784728255086911e+00

 892	7.881054849550275e-07
	1.784583353762633e+00

 893	7.891054849550275e-07
	1.784438459121744e+00

 894	7.901054849550275e-07
	1.784293571003748e+00

 895	7.911054849550274e-07
	1.784148689557943e+00

 896	7.921054849550274e-07
	1.784003814623919e+00

 897	7.931054849550274e-07
	1.783858946351005e+00

 898	7.941054849550274e-07
	1.783714084578875e+00

 899	7.951054849550273e-07
	1.783569229456891e+00

 900	7.961054849550273e-07
	1.783424380824809e+00

 901	7.971054849550273e-07
	1.783279538832019e+00

 902	7.981054849550272e-07
	1.783134703318362e+00

 903	7.991054849550272e-07
	1.782989874433257e+00

 904	8.000000000000001e-07
	1.782860328290060e+00

 905	8.001000000000001e-07
	1.783138502117379e+00

 906	8.003000000000001e-07
	1.783694761005745e+00

 907	8.007000000000001e-07
	1.784807280055209e+00

 908	8.015000000000001e-07
	1.787079788186704e+00

 909	8.020000000000001e-07
	1.794611334351484e+00

 910	8.021000000000001e-07
	1.795205729487812e+00

 911	8.023000000000001e-07
	1.796259565759226e+00

 912	8.027000000000002e-07
	1.797724083266145e+00

 913	8.035000000000001e-07
	1.799173584365187e+00

 914	8.045000000000001e-07
	1.799723084999862e+00

 915	8.055000000000001e-07
	1.799848004390076e+00

 916	8.065000000000000e-07
	1.799876473343715e+00

 917	8.075000000000000e-07
	1.799882967831314e+00

 918	8.085000000000000e-07
	1.799884458895189e+00

 919	8.094999999999999e-07
	1.799884800686547e+00

 920	8.104999999999999e-07
	1.799884879863541e+00

 921	8.114999999999999e-07
	1.799884899089530e+00

 922	8.124999999999998e-07
	1.799884904621223e+00

 923	8.134999999999998e-07
	1.799884907011810e+00

 924	8.144999999999998e-07
	1.799884908670389e+00

 925	8.154999999999998e-07
	1.799884910145736e+00

 926	8.164999999999997e-07
	1.799884911564484e+00

 927	8.174999999999997e-07
	1.799884912954675e+00

 928	8.184999999999997e-07
	1.799884914324126e+00

 929	8.194999999999996e-07
	1.799884915673764e+00

 930	8.204999999999996e-07
	1.799884917005209e+00

 931	8.214999999999996e-07
	1.799884918317962e+00

 932	8.224999999999995e-07
	1.799884919613306e+00

 933	8.234999999999995e-07
	1.799884920890656e+00

 934	8.244999999999995e-07
	1.799884922151263e+00

 935	8.254999999999994e-07
	1.799884923394522e+00

 936	8.264999999999994e-07
	1.799884924621673e+00

 937	8.274999999999994e-07
	1.799884925832097e+00

 938	8.284999999999994e-07
	1.799884927027024e+00

 939	8.294999999999993e-07
	1.799884928205820e+00

 940	8.304999999999993e-07
	1.799884929369700e+00

 941	8.314999999999993e-07
	1.799884930518023e+00

 942	8.324999999999992e-07
	1.799884931651990e+00

 943	8.334999999999992e-07
	1.799884932770949e+00

 944	8.344999999999992e-07
	1.799884933876088e+00

 945	8.354999999999991e-07
	1.799884934966745e+00

 946	8.364999999999991e-07
	1.799884936044100e+00

 947	8.374999999999991e-07
	1.799884937107479e+00

 948	8.384999999999990e-07
	1.799884938158050e+00

 949	8.394999999999990e-07
	1.799884939195129e+00

 950	8.404999999999990e-07
	1.799884940219875e+00

 951	8.414999999999990e-07
	1.799884941231594e+00

 952	8.424999999999989e-07
	1.799884942231438e+00

 953	8.434999999999989e-07
	1.799884943218701e+00

 954	8.444999999999989e-07
	1.799884944194523e+00

 955	8.454999999999988e-07
	1.799884945158195e+00

 956	8.464999999999988e-07
	1.799884946110848e+00

 957	8.474999999999988e-07
	1.799884947051761e+00

 958	8.484999999999987e-07
	1.799884947982059e+00

 959	8.494999999999987e-07
	1.799884948901010e+00

 960	8.504999999999987e-07
	1.799884949809732e+00

 961	8.514999999999986e-07
	1.799884950707490e+00

 962	8.520000000000001e-07
	1.799884951152828e+00

 963	8.521000000000001e-07
	1.798107365314053e+00

 964	8.523000000000001e-07
	1.795315928096267e+00

 965	8.527000000000001e-07
	1.793526191262319e+00

 966	8.535000000000001e-07
	1.791064866100803e+00

 967	8.540000000000001e-07
	1.789529192158199e+00

 968	8.540736990011803e-07
	1.789518546801011e+00

 969	8.542210970035407e-07
	1.789497165703160e+00

 970	8.545158930082614e-07
	1.789454403815404e+00

 971	8.551054850177028e-07
	1.789368881855103e+00

 972	8.561054850177028e-07
	1.789223834142521e+00

 973	8.571054850177028e-07
	1.789078793011374e+00

 974	8.581054850177028e-07
	1.788933758300975e+00

 975	8.591054850177027e-07
	1.788788730161300e+00

 976	8.601054850177027e-07
	1.788643708431754e+00

 977	8.611054850177027e-07
	1.788498693262353e+00

 978	8.621054850177026e-07
	1.788353684492594e+00

 979	8.631054850177026e-07
	1.788208682272531e+00

 980	8.641054850177026e-07
	1.788063686441753e+00

 981	8.651054850177025e-07
	1.787918697150351e+00

 982	8.661054850177025e-07
	1.787773714238001e+00

 983	8.671054850177025e-07
	1.787628737854828e+00

 984	8.681054850177024e-07
	1.787483767840597e+00

 985	8.691054850177024e-07
	1.787338804345467e+00

 986	8.701054850177024e-07
	1.787193847209290e+00

 987	8.711054850177024e-07
	1.787048896582256e+00

 988	8.721054850177023e-07
	1.786903952304303e+00

 989	8.731054850177023e-07
	1.786759014525653e+00

 990	8.741054850177023e-07
	1.786614083086327e+00

 991	8.751054850177022e-07
	1.786469158136575e+00

 992	8.761054850177022e-07
	1.786324239516504e+00

 993	8.771054850177022e-07
	1.786179327376392e+00

 994	8.781054850177021e-07
	1.786034421556428e+00

 995	8.791054850177021e-07
	1.785889522206916e+00

 996	8.801054850177021e-07
	1.785744629168128e+00

 997	8.811054850177020e-07
	1.785599742590393e+00

 998	8.821054850177020e-07
	1.785454862314062e+00

 999	8.831054850177020e-07
	1.785309988489492e+00

 1000	8.841054850177020e-07
	1.785165120957111e+00

 1001	8.851054850177019e-07
	1.785020259867300e+00

 1002	8.861054850177019e-07
	1.784875405060565e+00

 1003	8.871054850177019e-07
	1.784730556687311e+00

 1004	8.881054850177018e-07
	1.784585714588120e+00

 1005	8.891054850177018e-07
	1.784440878913420e+00

 1006	8.901054850177018e-07
	1.784296049503868e+00

 1007	8.911054850177017e-07
	1.784151226509913e+00

 1008	8.921054850177017e-07
	1.784006409772289e+00

 1009	8.931054850177017e-07
	1.783861599441465e+00

 1010	8.941054850177016e-07
	1.783716795358249e+00

 1011	8.951054850177016e-07
	1.783571997673129e+00

 1012	8.961054850177016e-07
	1.783427206226986e+00

 1013	8.971054850177016e-07
	1.783282421170328e+00

 1014	8.981054850177015e-07
	1.783137642344107e+00

 1015	8.991054850177015e-07
	1.782992869898847e+00

 1016	9.000000000000001e-07
	1.782863374042109e+00

 1017	9.001000000000001e-07
	1.783141553477680e+00

 1018	9.003000000000001e-07
	1.783697823578736e+00

 1019	9.007000000000001e-07
	1.784810365030343e+00

 1020	9.015000000000001e-07
	1.787082917261801e+00

 1021	9.020000000000001e-07
	1.794613706995156e+00

 1022	9.021000000000001e-07
	1.795207837150825e+00

 1023	9.023000000000001e-07
	1.796261204612016e+00

 1024	9.027000000000002e-07
	1.797725074211885e+00

 1025	9.035000000000001e-07
	1.799173938363816e+00

 1026	9.045000000000001e-07
	1.799723199179879e+00

 1027	9.055000000000001e-07
	1.799848064155942e+00

 1028	9.065000000000000e-07
	1.799876520590501e+00

 1029	9.075000000000000e-07
	1.799883012081923e+00

 1030	9.085000000000000e-07
	1.799884502312042e+00

 1031	9.094999999999999e-07
	1.799884843769873e+00

 1032	9.104999999999999e-07
